,time,position_x,position_y,Goal_x,Goal_y,distance,azimuth,direction
222,2020/01/19 17:43:58,35.65920252091873,139.7459746721694,35.658581,139.745433,84.62368382728047,215.423175659184,
223,2020/01/19 17:43:58,35.65923697831999,139.74600941032855,35.658581,139.745433,89.56299952380881,215.6454020042976,
224,2020/01/19 17:43:58,35.659226535394936,139.7459677233689,35.658581,139.745433,86.45472117266222,214.0597506250807,
225,2020/01/19 17:43:58,35.659234803821874,139.74594291100968,35.658581,139.745433,85.98924377643627,212.4769506731676,
226,2020/01/19 17:43:58,35.65923731940053,139.74594276159993,35.658581,139.745433,86.21758956302573,212.3697692551438,
227,2020/01/19 17:43:58,35.65920638346527,139.74596148623263,35.658581,139.745433,84.28971629547064,214.59291492599257,
228,2020/01/19 17:43:58,35.65915771895759,139.74595103856925,35.658581,139.745433,79.34070214449953,216.24448593854248,
229,2020/01/19 17:43:58,35.65917056317483,139.74595769197012,35.658581,139.745433,80.84703174317512,215.99171531978402,
230,2020/01/19 17:43:58,35.659142900906566,139.74596151188857,35.658581,139.745433,78.59462629781504,217.510801706227,
231,2020/01/19 17:43:58,35.659164876783805,139.74598687027998,35.658581,139.745433,81.9276422600976,217.74631501795773,
232,2020/01/19 17:43:58,35.65915165621754,139.7459947136951,35.658581,139.745433,81.21564571342695,218.77605684494628,
233,2020/01/19 17:43:58,35.659113272158336,139.74598194623525,35.658581,139.745433,77.19163987438198,220.0869176776621,
234,2020/01/19 17:43:58,35.65914194870036,139.74595270785608,35.658581,139.745433,78.02746108641345,217.093677258665,
235,2020/01/19 17:43:58,35.65917548831038,139.74598578920236,35.658581,139.745433,82.80254965762728,217.1940159506056,
236,2020/01/19 17:43:58,35.65921438849324,139.7459935176197,35.658581,139.745433,86.68803666216596,215.83785409174132,
237,2020/01/19 17:43:58,35.65917216424846,139.7460142588229,35.658581,139.745433,84.09797058743618,218.7452045149308,
